Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Affective_Responsiveness ,Store: Cognitive_Responsiveness ,Store: Interpersonal_Manipulation,Store: Egocentricity
2,1677856491345,03/03/2023 15:14:51,1677856491345,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,"**I’m good at getting people to do what I want, even if they don’t want to at first.**",response,quantised,3,,,Q27_Interpersonal_Manipulation,8,object-67,1,1,4,3
3,1677856491346,03/03/2023 15:14:51,1677856491346,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**Seeing somebody suffer doesn’t distress me.**,response,value,Strongly Disagree,,,Q21_Affective_Responsiveness,2,object-61,1,1,4,3
4,1677856491346,03/03/2023 15:14:51,1677856491346,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**Seeing somebody suffer doesn’t distress me.**,response,quantised,1,,,Q21_Affective_Responsiveness,2,object-61,1,1,4,3
5,1677856491346,03/03/2023 15:14:51,1677856491346,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,"**How others feel is irrelevant to me, as long as I feel good.**",response,value,Strongly Disagree,,,Q28_Egocentricity,9,object-68,1,1,4,3
6,1677856491347,03/03/2023 15:14:51,1677856491347,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,"**How others feel is irrelevant to me, as long as I feel good.**",response,quantised,1,,,Q28_Egocentricity,9,object-68,1,1,4,3
7,1677856491348,03/03/2023 15:14:51,1677856491348,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**Something has to benefit me otherwise it I’m not willing to do it.**,response,value,Sometimes Agree,,,Q20_Egocentricity,1,object-60,1,1,4,3
8,1677856491348,03/03/2023 15:14:51,1677856491348,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**Something has to benefit me otherwise it I’m not willing to do it.**,response,quantised,3,,,Q20_Egocentricity,1,object-60,1,1,4,3
9,1677856491349,03/03/2023 15:14:51,1677856491349,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,"**I like it when people do as I say, regardless of whether I’m right or wrong.**",response,value,Strongly Disagree,,,Q24_Egocentricity,5,object-64,1,1,4,3
10,1677856491349,03/03/2023 15:14:51,1677856491349,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,"**I like it when people do as I say, regardless of whether I’m right or wrong.**",response,quantised,1,,,Q24_Egocentricity,5,object-64,1,1,4,3
11,1677856491350,03/03/2023 15:14:51,1677856491350,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,value,Strongly Disagree,,,Q26_Cognitive_Responsiveness ,7,object-66,1,1,4,3
12,1677856491350,03/03/2023 15:14:51,1677856491350,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,quantised,1,,,Q26_Cognitive_Responsiveness ,7,object-66,1,1,4,3
13,1677856491351,03/03/2023 15:14:51,1677856491351,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**I can see when someone is hiding what they really feel.**,response,value,Agree,,,Q22_Cognitive_Responsiveness_Reverse,3,object-62,1,1,4,3
14,1677856491351,03/03/2023 15:14:51,1677856491351,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**I can see when someone is hiding what they really feel.**,response,quantised,4,,,Q22_Cognitive_Responsiveness_Reverse,3,object-62,1,1,4,3
15,1677856491352,03/03/2023 15:14:51,1677856491352,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**It doesn’t really bother me to see somebody in pain.**,response,value,Strongly Disagree,,,Q25_Affective_Responsiveness,6,object-65,1,1,4,3
16,1677856491352,03/03/2023 15:14:51,1677856491352,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**It doesn’t really bother me to see somebody in pain.**,response,quantised,1,,,Q25_Affective_Responsiveness,6,object-65,1,1,4,3
17,1677856491353,03/03/2023 15:14:51,1677856491353,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**I would lie to someone if this gets me what I want.**,response,value,Sometimes Agree,,,Q23_Interpersonal_Manipulation,4,object-63,1,1,4,3
18,1677856491354,03/03/2023 15:14:51,1677856491354,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 4,kr77tx,2,**I would lie to someone if this gets me what I want.**,response,quantised,3,,,Q23_Interpersonal_Manipulation,4,object-63,1,1,4,3
19,1677856491354,03/03/2023 15:14:51,1677856491354,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I don’t feel bad when a friend is going through a tough time.**,response,value,Strongly Disagree,,,Q13_Affective_Responsiveness,4,object-43,1,2,8,6
20,1677856491355,03/03/2023 15:14:51,1677856491355,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I don’t feel bad when a friend is going through a tough time.**,response,quantised,1,,,Q13_Affective_Responsiveness,4,object-43,1,2,8,6
21,1677856491356,03/03/2023 15:14:51,1677856491356,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,value,Strongly Disagree,,,Q17_Affective_Responsiveness,8,object-47,1,2,8,6
22,1677856491356,03/03/2023 15:14:51,1677856491356,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,quantised,1,,,Q17_Affective_Responsiveness,8,object-47,1,2,8,6
23,1677856491357,03/03/2023 15:14:51,1677856491357,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,"**No matter what happens and what people say, I’m usually the one who is right.**",response,value,Disagree,,,Q12_Egocentricity,3,object-42,1,2,8,6
24,1677856491357,03/03/2023 15:14:51,1677856491357,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,"**No matter what happens and what people say, I’m usually the one who is right.**",response,quantised,2,,,Q12_Egocentricity,3,object-42,1,2,8,6
25,1677856491359,03/03/2023 15:14:51,1677856491359,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,value,Strongly Disagree,,,Q14_Cognitive_Responsiveness ,5,object-44,1,2,8,6
26,1677856491359,03/03/2023 15:14:51,1677856491359,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,quantised,1,,,Q14_Cognitive_Responsiveness ,5,object-44,1,2,8,6
27,1677856491360,03/03/2023 15:14:51,1677856491360,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,value,Disagree,,,Q11_Interpersonal_Manipulation,2,object-41,1,2,8,6
28,1677856491361,03/03/2023 15:14:51,1677856491361,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,quantised,2,,,Q11_Interpersonal_Manipulation,2,object-41,1,2,8,6
29,1677856491361,03/03/2023 15:14:51,1677856491361,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I’m good at pretending that I like someone if this will get me what I want.**,response,value,Sometimes Agree,,,Q19_Interpersonal_Manipulation,10,object-49,1,2,8,6
30,1677856491362,03/03/2023 15:14:51,1677856491362,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I’m good at pretending that I like someone if this will get me what I want.**,response,quantised,3,,,Q19_Interpersonal_Manipulation,10,object-49,1,2,8,6
31,1677856491363,03/03/2023 15:14:51,1677856491363,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,value,Disagree,,,Q15_Interpersonal_Manipulation,6,object-45,1,2,8,6
32,1677856491364,03/03/2023 15:14:51,1677856491364,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,quantised,2,,,Q15_Interpersonal_Manipulation,6,object-45,1,2,8,6
33,1677856491364,03/03/2023 15:14:51,1677856491364,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I’m happy to help somebody as long as I get something in return.**,response,value,Sometimes Agree,,,Q16_Egocentricity,7,object-46,1,2,8,6
34,1677856491365,03/03/2023 15:14:51,1677856491365,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I’m happy to help somebody as long as I get something in return.**,response,quantised,3,,,Q16_Egocentricity,7,object-46,1,2,8,6
35,1677856491366,03/03/2023 15:14:51,1677856491366,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I can guess how people will feel in different situations.**,response,value,Agree,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,1,2,8,6
36,1677856491367,03/03/2023 15:14:51,1677856491367,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I can guess how people will feel in different situations.**,response,quantised,4,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,1,2,8,6
37,1677856491368,03/03/2023 15:14:51,1677856491368,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I find it difficult to understand what other people feel.**,response,value,Strongly Disagree,,,Q18_Cognitive_Responsiveness ,9,object-48,1,2,8,6
38,1677856491368,03/03/2023 15:14:51,1677856491368,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 3,okv7as,3,**I find it difficult to understand what other people feel.**,response,quantised,1,,,Q18_Cognitive_Responsiveness ,9,object-48,1,2,8,6
39,1677856491370,03/03/2023 15:14:51,1677856491370,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,value,Disagree,,,Q8_Egocentricity,9,object-27,5,6,12,8
40,1677856491370,03/03/2023 15:14:51,1677856491370,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,quantised,2,,,Q8_Egocentricity,9,object-27,5,6,12,8
41,1677856491371,03/03/2023 15:14:51,1677856491371,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,"**What other people feel doesn’t concern me.**
",response,value,Strongly Disagree,,,Q5_Affective_Responsiveness,5,object-16,5,6,12,8
42,1677856491372,03/03/2023 15:14:51,1677856491372,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,"**What other people feel doesn’t concern me.**
",response,quantised,1,,,Q5_Affective_Responsiveness,5,object-16,5,6,12,8
43,1677856491373,03/03/2023 15:14:51,1677856491373,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,value,Agree,,,Q2_Cognitive_Responsiveness ,2,object-6,5,6,12,8
44,1677856491374,03/03/2023 15:14:51,1677856491374,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,quantised,4,,,Q2_Cognitive_Responsiveness ,2,object-6,5,6,12,8
45,1677856491374,03/03/2023 15:14:51,1677856491374,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,**Seeing people cry doesn’t really upset me.**,response,value,Sometimes Agree,,,Q9_Affective_Responsiveness,10,object-28,5,6,12,8
46,1677856491376,03/03/2023 15:14:51,1677856491376,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,**Seeing people cry doesn’t really upset me.**,response,quantised,3,,,Q9_Affective_Responsiveness,10,object-28,5,6,12,8
47,1677856491377,03/03/2023 15:14:51,1677856491377,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,**I don’t care if I upset someone to get what I want.**,response,value,Disagree,,,Q1_Affective_Responsiveness,1,object-2,5,6,12,8
48,1677856491377,03/03/2023 15:14:51,1677856491377,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,**I don’t care if I upset someone to get what I want.**,response,quantised,2,,,Q1_Affective_Responsiveness,1,object-2,5,6,12,8
49,1677856491378,03/03/2023 15:14:51,1677856491378,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Agree,,,Attention_Check,6,object-17,5,6,12,8
50,1677856491379,03/03/2023 15:14:51,1677856491379,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,5,,,Attention_Check,6,object-17,5,6,12,8
51,1677856491380,03/03/2023 15:14:51,1677856491380,0,03/03/2023 15:14:51,121969,4,questionnaire-mb28,,27781539,10822,8255527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x711,,PPTS-R,5,AB,AB,Page 2,ecid1g,4,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,value,Disagree,,,Q6_Cognitive_Responsiveness ,7,object-18,5,6,12,8
