Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,choice_1,choice_2,choice_3,choice_4,likert,Answer,image_label,practice
6,1678359714229,09/03/2023 11:01:54,1678359714172,0,09/03/2023 11:01:54,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,2,1,3,Screen 3,advancementZone,continue_button,16962.09999999404,,,,,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
7,1678359722150,09/03/2023 11:02:02,1678359722090,0,09/03/2023 11:02:02,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,2,1,4,Screen 2,Zone7,response_rating_scale_likert_active,7908.5999999940395,,,4,1,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
8,1678359724086,09/03/2023 11:02:04,1678359724038,0,09/03/2023 11:02:04,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,1930.5,,,,,0,1,0,,,,,,task_ready,,,,,,,,
9,1678359724550,09/03/2023 11:02:04,1678359724482,0,09/03/2023 11:02:04,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,1,1,Screen 2,fixation,fixation,449.9820000000036,,,,,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
10,1678359737584,09/03/2023 11:02:17,1678359737539,0,09/03/2023 11:02:17,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,1,2,Screen 1,Zone5,response_button_text,13050.300000011921,,,disappointed,1,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
11,1678359738042,09/03/2023 11:02:18,1678359737982,0,09/03/2023 11:02:17,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,1,3,Screen 3,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
12,1678359739643,09/03/2023 11:02:19,1678359739588,0,09/03/2023 11:02:19,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,1,4,Screen 4,Zone6,response_rating_scale_likert_active,1600.2000000029802,,,3,1,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
13,1678359740077,09/03/2023 11:02:20,1678359740032,0,09/03/2023 11:02:20,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,43,2,1,Screen 2,fixation,fixation,449.9820000000036,,,,,0,1,0,,,,1,1,trials,dissatisfied,confused,disinterested,disillusioned,"1,2,3,4,5,6,7,8,9",disillusioned,neg_20.jpeg,0
14,1678359774048,09/03/2023 11:02:54,1678359773989,0,09/03/2023 11:02:53,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,43,2,2,Screen 1,Zone2,response_button_text,33952.60000000894,,,dissatisfied,1,0,1,0,,,,1,1,trials,dissatisfied,confused,disinterested,disillusioned,"1,2,3,4,5,6,7,8,9",disillusioned,neg_20.jpeg,0
15,1678359774482,09/03/2023 11:02:54,1678359774432,0,09/03/2023 11:02:54,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,43,2,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,dissatisfied,confused,disinterested,disillusioned,"1,2,3,4,5,6,7,8,9",disillusioned,neg_20.jpeg,0
16,1678359777034,09/03/2023 11:02:57,1678359776905,0,09/03/2023 11:02:56,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,43,2,4,Screen 4,Zone8,response_rating_scale_likert_active,2467.3999999910593,,,5,1,0,1,0,,,,1,1,trials,dissatisfied,confused,disinterested,disillusioned,"1,2,3,4,5,6,7,8,9",disillusioned,neg_20.jpeg,0
17,1678359777395,09/03/2023 11:02:57,1678359777349,0,09/03/2023 11:02:57,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,6,3,1,Screen 2,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,satisfied,charmed,relieved,victorious,"1,2,3,4,5,6,7,8,9",victorious,pos_03.jpeg,0
18,1678359781103,09/03/2023 11:03:01,1678359781037,0,09/03/2023 11:03:01,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,6,3,2,Screen 1,Zone5,response_button_text,3677.9000000059605,,,victorious,1,1,0,0,,,,1,1,trials,satisfied,charmed,relieved,victorious,"1,2,3,4,5,6,7,8,9",victorious,pos_03.jpeg,0
19,1678359781538,09/03/2023 11:03:01,1678359781482,0,09/03/2023 11:03:01,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,6,3,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,satisfied,charmed,relieved,victorious,"1,2,3,4,5,6,7,8,9",victorious,pos_03.jpeg,0
20,1678359783247,09/03/2023 11:03:03,1678359783204,0,09/03/2023 11:03:03,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,6,3,4,Screen 4,Zone8,response_rating_scale_likert_active,1708.1000000089407,,,5,1,0,1,0,,,,1,1,trials,satisfied,charmed,relieved,victorious,"1,2,3,4,5,6,7,8,9",victorious,pos_03.jpeg,0
21,1678359783696,09/03/2023 11:03:03,1678359783649,0,09/03/2023 11:03:03,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,10,4,1,Screen 2,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,amused,content,curious,adoring,"1,2,3,4,5,6,7,8,9",content,pos_07.jpeg,0
22,1678359789473,09/03/2023 11:03:09,1678359789387,0,09/03/2023 11:03:09,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,10,4,2,Screen 1,Zone3,response_button_text,5726.800000011921,,,content,1,1,0,0,,,,1,1,trials,amused,content,curious,adoring,"1,2,3,4,5,6,7,8,9",content,pos_07.jpeg,0
23,1678359789884,09/03/2023 11:03:09,1678359789831,0,09/03/2023 11:03:09,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,10,4,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,amused,content,curious,adoring,"1,2,3,4,5,6,7,8,9",content,pos_07.jpeg,0
24,1678359791981,09/03/2023 11:03:11,1678359791936,0,09/03/2023 11:03:11,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,10,4,4,Screen 4,Zone6,response_rating_scale_likert_active,2099.8999999910593,,,3,1,0,1,0,,,,1,1,trials,amused,content,curious,adoring,"1,2,3,4,5,6,7,8,9",content,pos_07.jpeg,0
25,1678359792416,09/03/2023 11:03:12,1678359792382,0,09/03/2023 11:03:12,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,19,5,1,Screen 2,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,comfortable,composed,interested,overwhelmed,"1,2,3,4,5,6,7,8,9",interested,pos_16.jpeg,0
26,1678359800989,09/03/2023 11:03:20,1678359800938,0,09/03/2023 11:03:20,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,19,5,2,Screen 1,Zone4,response_button_text,8551.70000000298,,,interested,1,1,0,0,,,,1,1,trials,comfortable,composed,interested,overwhelmed,"1,2,3,4,5,6,7,8,9",interested,pos_16.jpeg,0
27,1678359801434,09/03/2023 11:03:21,1678359801383,0,09/03/2023 11:03:21,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,19,5,3,Screen 3,fixation,fixation,450.6030000000028,,,,,0,1,0,,,,1,1,trials,comfortable,composed,interested,overwhelmed,"1,2,3,4,5,6,7,8,9",interested,pos_16.jpeg,0
28,1678359804050,09/03/2023 11:03:24,1678359803987,0,09/03/2023 11:03:23,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,19,5,4,Screen 4,Zone6,response_rating_scale_likert_active,2591.5,,,3,1,0,1,0,,,,1,1,trials,comfortable,composed,interested,overwhelmed,"1,2,3,4,5,6,7,8,9",interested,pos_16.jpeg,0
29,1678359804482,09/03/2023 11:03:24,1678359804432,0,09/03/2023 11:03:24,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,25,6,1,Screen 2,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
30,1678359813919,09/03/2023 11:03:33,1678359813688,0,09/03/2023 11:03:33,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,25,6,2,Screen 1,Zone3,response_button_text,9251.39999999106,,,stunned,1,1,0,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
31,1678359814307,09/03/2023 11:03:34,1678359814131,0,09/03/2023 11:03:34,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,25,6,3,Screen 3,fixation,fixation,450.72400000001653,,,,,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
32,1678359816220,09/03/2023 11:03:36,1678359816170,0,09/03/2023 11:03:36,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,25,6,4,Screen 4,Zone5,response_rating_scale_likert_active,2033,,,1,1,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
33,1678359816670,09/03/2023 11:03:36,1678359816615,0,09/03/2023 11:03:36,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,13,7,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
34,1678359823095,09/03/2023 11:03:43,1678359823038,0,09/03/2023 11:03:43,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,13,7,2,Screen 1,Zone4,response_button_text,6418.5,,,cheerful,1,1,0,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
35,1678359823530,09/03/2023 11:03:43,1678359823482,0,09/03/2023 11:03:43,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,13,7,3,Screen 3,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
36,1678359825533,09/03/2023 11:03:45,1678359825470,0,09/03/2023 11:03:45,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,13,7,4,Screen 4,Zone5,response_rating_scale_likert_active,1981.199999988079,,,1,1,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
37,1678359825958,09/03/2023 11:03:45,1678359825915,0,09/03/2023 11:03:45,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,32,8,1,Screen 2,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
38,1678359833646,09/03/2023 11:03:53,1678359833588,0,09/03/2023 11:03:53,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,32,8,2,Screen 1,Zone5,response_button_text,7668.4000000059605,,,intimidated,1,1,0,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
39,1678359834090,09/03/2023 11:03:54,1678359834032,0,09/03/2023 11:03:54,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,32,8,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
40,1678359835593,09/03/2023 11:03:55,1678359835538,0,09/03/2023 11:03:55,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,32,8,4,Screen 4,Zone5,response_rating_scale_likert_active,1496.5,,,1,1,0,1,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
41,1678359836036,09/03/2023 11:03:56,1678359835982,0,09/03/2023 11:03:55,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,36,9,1,Screen 2,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,agonized,fearful,hopeless,sad,"1,2,3,4,5,6,7,8,9",agonized,neg_13.jpeg,0
42,1678359843130,09/03/2023 11:04:03,1678359843070,0,09/03/2023 11:04:03,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,36,9,2,Screen 1,Zone2,response_button_text,7084.399999991059,,,agonized,1,1,0,0,,,,1,1,trials,agonized,fearful,hopeless,sad,"1,2,3,4,5,6,7,8,9",agonized,neg_13.jpeg,0
43,1678359843578,09/03/2023 11:04:03,1678359843515,0,09/03/2023 11:04:03,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,36,9,3,Screen 3,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,agonized,fearful,hopeless,sad,"1,2,3,4,5,6,7,8,9",agonized,neg_13.jpeg,0
44,1678359846822,09/03/2023 11:04:06,1678359846772,0,09/03/2023 11:04:06,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,36,9,4,Screen 4,Zone4,response_rating_scale_likert_active,3251.5,,,2,1,0,1,0,,,,1,1,trials,agonized,fearful,hopeless,sad,"1,2,3,4,5,6,7,8,9",agonized,neg_13.jpeg,0
45,1678359847260,09/03/2023 11:04:07,1678359847215,0,09/03/2023 11:04:07,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,9,10,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
46,1678359850885,09/03/2023 11:04:10,1678359850837,0,09/03/2023 11:04:10,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,9,10,2,Screen 1,Zone2,response_button_text,3616.2000000029802,,,euphoric,1,1,0,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
47,1678359851331,09/03/2023 11:04:11,1678359851282,0,09/03/2023 11:04:11,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,9,10,3,Screen 3,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
48,1678359854428,09/03/2023 11:04:14,1678359854238,0,09/03/2023 11:04:14,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,9,10,4,Screen 4,Zone5,response_rating_scale_likert_active,2949.8999999910593,,,1,1,0,1,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
49,1678359854732,09/03/2023 11:04:14,1678359854682,0,09/03/2023 11:04:14,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,11,1,Screen 2,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
50,1678359858586,09/03/2023 11:04:18,1678359858538,0,09/03/2023 11:04:18,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,11,2,Screen 1,Zone5,response_button_text,3844.5999999940395,,,hopeless,1,1,0,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
51,1678359859038,09/03/2023 11:04:19,1678359858981,0,09/03/2023 11:04:18,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,11,3,Screen 3,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
52,1678359861586,09/03/2023 11:04:21,1678359861454,0,09/03/2023 11:04:21,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,11,4,Screen 4,Zone4,response_rating_scale_likert_active,2466,,,2,1,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
53,1678359861957,09/03/2023 11:04:21,1678359861898,0,09/03/2023 11:04:21,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,12,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
54,1678359874510,09/03/2023 11:04:34,1678359874454,0,09/03/2023 11:04:34,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,12,2,Screen 1,Zone2,response_button_text,12551.29999999702,,,sad,1,0,1,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
55,1678359875332,09/03/2023 11:04:35,1678359874898,0,09/03/2023 11:04:34,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,12,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
56,1678359876246,09/03/2023 11:04:36,1678359876188,0,09/03/2023 11:04:36,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,12,4,Screen 4,Zone4,response_rating_scale_likert_active,1284.5,,,2,1,0,1,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
57,1678359876677,09/03/2023 11:04:36,1678359876631,0,09/03/2023 11:04:36,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,41,13,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,hassled,pensive,heartbroken,gulity,"1,2,3,4,5,6,7,8,9",pensive,neg_18.jpeg,0
58,1678359902923,09/03/2023 11:05:02,1678359902855,0,09/03/2023 11:05:02,121969,4,task-cf1c,,27970548,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,41,13,2,Screen 1,Zone3,response_button_text,26217.79999999702,,,pensive,1,1,0,0,,,,1,1,trials,hassled,pensive,heartbroken,gulity,"1,2,3,4,5,6,7,8,9",pensive,neg_18.jpeg,0
