Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Affective_Responsiveness ,Store: Cognitive_Responsiveness ,Store: Interpersonal_Manipulation,Store: Egocentricity
2,1681733912465,17/04/2023 12:18:32,1681741112465,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,**Seeing people cry doesn’t really upset me.**,response,value,Disagree,,,Q9_Affective_Responsiveness,10,object-28,5,2,5,4
3,1681733912465,17/04/2023 12:18:32,1681741112465,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,**Seeing people cry doesn’t really upset me.**,response,quantised,2,,,Q9_Affective_Responsiveness,10,object-28,5,2,5,4
4,1681733912466,17/04/2023 12:18:32,1681741112466,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I tend to focus on my own thoughts and ideas rather than on what others might be thinking.**
",response,value,Agree,,,Q4_Egocentricity,4,object-15,5,2,5,4
5,1681733912466,17/04/2023 12:18:32,1681741112466,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I tend to focus on my own thoughts and ideas rather than on what others might be thinking.**
",response,quantised,4,,,Q4_Egocentricity,4,object-15,5,2,5,4
6,1681733912467,17/04/2023 12:18:32,1681741112467,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,value,Disagree,,,Q2_Cognitive_Responsiveness ,2,object-6,5,2,5,4
7,1681733912468,17/04/2023 12:18:32,1681741112468,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,quantised,2,,,Q2_Cognitive_Responsiveness ,2,object-6,5,2,5,4
8,1681733912468,17/04/2023 12:18:32,1681741112468,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,value,Disagree,,,Q6_Cognitive_Responsiveness ,7,object-18,5,2,5,4
9,1681733912469,17/04/2023 12:18:32,1681741112469,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,quantised,2,,,Q6_Cognitive_Responsiveness ,7,object-18,5,2,5,4
10,1681733912469,17/04/2023 12:18:32,1681741112469,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**What other people feel doesn’t concern me.**
",response,value,Sometimes Agree,,,Q5_Affective_Responsiveness,5,object-16,5,2,5,4
11,1681733912470,17/04/2023 12:18:32,1681741112470,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**What other people feel doesn’t concern me.**
",response,quantised,3,,,Q5_Affective_Responsiveness,5,object-16,5,2,5,4
12,1681733912471,17/04/2023 12:18:32,1681741112471,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Agree,,,Attention_Check,6,object-17,5,2,5,4
13,1681733912471,17/04/2023 12:18:32,1681741112471,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,5,,,Attention_Check,6,object-17,5,2,5,4
14,1681733912472,17/04/2023 12:18:32,1681741112472,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I’m good at saying nice things to people, to get what I want out of them.**
",response,value,Agree,,,Q7_Interpersonal_Manipulation,8,object-19,5,2,5,4
15,1681733912472,17/04/2023 12:18:32,1681741112472,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I’m good at saying nice things to people, to get what I want out of them.**
",response,quantised,4,,,Q7_Interpersonal_Manipulation,8,object-19,5,2,5,4
16,1681733912473,17/04/2023 12:18:32,1681741112473,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I know what to say or do to make another person feel guilty.**
",response,value,Sometimes Agree,,,Q3_Interpersonal_Manipulation,3,object-14,5,2,5,4
17,1681733912474,17/04/2023 12:18:32,1681741112474,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I know what to say or do to make another person feel guilty.**
",response,quantised,3,,,Q3_Interpersonal_Manipulation,3,object-14,5,2,5,4
18,1681733912474,17/04/2023 12:18:32,1681741112474,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,**I don’t care if I upset someone to get what I want.**,response,value,Disagree,,,Q1_Affective_Responsiveness,1,object-2,5,2,5,4
19,1681733912475,17/04/2023 12:18:32,1681741112475,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,**I don’t care if I upset someone to get what I want.**,response,quantised,2,,,Q1_Affective_Responsiveness,1,object-2,5,2,5,4
20,1681733912476,17/04/2023 12:18:32,1681741112476,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,value,Disagree,,,Q8_Egocentricity,9,object-27,5,2,5,4
21,1681733912477,17/04/2023 12:18:32,1681741112477,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,quantised,2,,,Q8_Egocentricity,9,object-27,5,2,5,4
22,1681733912478,17/04/2023 12:18:32,1681741112478,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I don’t feel bad when a friend is going through a tough time.**,response,value,Disagree,,,Q13_Affective_Responsiveness,4,object-43,7,5,12,8
23,1681733912478,17/04/2023 12:18:32,1681741112478,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I don’t feel bad when a friend is going through a tough time.**,response,quantised,2,,,Q13_Affective_Responsiveness,4,object-43,7,5,12,8
24,1681733912479,17/04/2023 12:18:32,1681741112479,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I find it difficult to understand what other people feel.**,response,value,Disagree,,,Q18_Cognitive_Responsiveness ,9,object-48,7,5,12,8
25,1681733912480,17/04/2023 12:18:32,1681741112480,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I find it difficult to understand what other people feel.**,response,quantised,2,,,Q18_Cognitive_Responsiveness ,9,object-48,7,5,12,8
26,1681733912481,17/04/2023 12:18:32,1681741112481,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,"**No matter what happens and what people say, I’m usually the one who is right.**",response,value,Sometimes Agree,,,Q12_Egocentricity,3,object-42,7,5,12,8
27,1681733912481,17/04/2023 12:18:32,1681741112481,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,"**No matter what happens and what people say, I’m usually the one who is right.**",response,quantised,3,,,Q12_Egocentricity,3,object-42,7,5,12,8
28,1681733912482,17/04/2023 12:18:32,1681741112482,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,value,Disagree,,,Q14_Cognitive_Responsiveness ,5,object-44,7,5,12,8
29,1681733912483,17/04/2023 12:18:32,1681741112483,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,quantised,2,,,Q14_Cognitive_Responsiveness ,5,object-44,7,5,12,8
30,1681733912484,17/04/2023 12:18:32,1681741112484,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,value,Agree,,,Q11_Interpersonal_Manipulation,2,object-41,7,5,12,8
31,1681733912485,17/04/2023 12:18:32,1681741112485,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,quantised,4,,,Q11_Interpersonal_Manipulation,2,object-41,7,5,12,8
32,1681733912485,17/04/2023 12:18:32,1681741112485,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,value,Disagree,,,Q15_Interpersonal_Manipulation,6,object-45,7,5,12,8
33,1681733912486,17/04/2023 12:18:32,1681741112486,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,quantised,2,,,Q15_Interpersonal_Manipulation,6,object-45,7,5,12,8
34,1681733912487,17/04/2023 12:18:32,1681741112487,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I can guess how people will feel in different situations.**,response,value,Agree,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,7,5,12,8
35,1681733912488,17/04/2023 12:18:32,1681741112488,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I can guess how people will feel in different situations.**,response,quantised,4,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,7,5,12,8
36,1681733912489,17/04/2023 12:18:32,1681741112489,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I’m good at pretending that I like someone if this will get me what I want.**,response,value,Agree,,,Q19_Interpersonal_Manipulation,10,object-49,7,5,12,8
37,1681733912490,17/04/2023 12:18:32,1681741112490,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I’m good at pretending that I like someone if this will get me what I want.**,response,quantised,4,,,Q19_Interpersonal_Manipulation,10,object-49,7,5,12,8
38,1681733912491,17/04/2023 12:18:32,1681741112491,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,value,Disagree,,,Q17_Affective_Responsiveness,8,object-47,7,5,12,8
39,1681733912492,17/04/2023 12:18:32,1681741112492,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,quantised,2,,,Q17_Affective_Responsiveness,8,object-47,7,5,12,8
40,1681733912493,17/04/2023 12:18:32,1681741112493,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I’m happy to help somebody as long as I get something in return.**,response,value,Sometimes Agree,,,Q16_Egocentricity,7,object-46,7,5,12,8
41,1681733912494,17/04/2023 12:18:32,1681741112494,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I’m happy to help somebody as long as I get something in return.**,response,quantised,3,,,Q16_Egocentricity,7,object-46,7,5,12,8
42,1681733912495,17/04/2023 12:18:32,1681741112495,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**Something has to benefit me otherwise it I’m not willing to do it.**,response,value,Sometimes Agree,,,Q20_Egocentricity,1,object-60,10,6,17,15
43,1681733912496,17/04/2023 12:18:32,1681741112496,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**Something has to benefit me otherwise it I’m not willing to do it.**,response,quantised,3,,,Q20_Egocentricity,1,object-60,10,6,17,15
44,1681733912497,17/04/2023 12:18:32,1681741112497,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**I can see when someone is hiding what they really feel.**,response,value,Agree,,,Q22_Cognitive_Responsiveness_Reverse,3,object-62,10,6,17,15
45,1681733912498,17/04/2023 12:18:32,1681741112498,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**I can see when someone is hiding what they really feel.**,response,quantised,4,,,Q22_Cognitive_Responsiveness_Reverse,3,object-62,10,6,17,15
46,1681733912499,17/04/2023 12:18:32,1681741112499,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**I would lie to someone if this gets me what I want.**,response,value,Sometimes Agree,,,Q23_Interpersonal_Manipulation,4,object-63,10,6,17,15
47,1681733912500,17/04/2023 12:18:32,1681741112500,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**I would lie to someone if this gets me what I want.**,response,quantised,3,,,Q23_Interpersonal_Manipulation,4,object-63,10,6,17,15
48,1681733912501,17/04/2023 12:18:32,1681741112501,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,"**I’m good at getting people to do what I want, even if they don’t want to at first.**",response,value,Agree,,,Q27_Interpersonal_Manipulation,8,object-67,10,6,17,15
49,1681733912503,17/04/2023 12:18:32,1681741112503,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,"**I’m good at getting people to do what I want, even if they don’t want to at first.**",response,quantised,4,,,Q27_Interpersonal_Manipulation,8,object-67,10,6,17,15
50,1681733912504,17/04/2023 12:18:32,1681741112504,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**It doesn’t really bother me to see somebody in pain.**,response,value,Disagree,,,Q25_Affective_Responsiveness,6,object-65,10,6,17,15
51,1681733912505,17/04/2023 12:18:32,1681741112505,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**It doesn’t really bother me to see somebody in pain.**,response,quantised,2,,,Q25_Affective_Responsiveness,6,object-65,10,6,17,15
52,1681733912506,17/04/2023 12:18:32,1681741112506,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,"**How others feel is irrelevant to me, as long as I feel good.**",response,value,Disagree,,,Q28_Egocentricity,9,object-68,10,6,17,15
53,1681733912507,17/04/2023 12:18:32,1681741112507,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,"**How others feel is irrelevant to me, as long as I feel good.**",response,quantised,2,,,Q28_Egocentricity,9,object-68,10,6,17,15
54,1681733912508,17/04/2023 12:18:32,1681741112508,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**Seeing somebody suffer doesn’t distress me.**,response,value,Disagree,,,Q21_Affective_Responsiveness,2,object-61,10,6,17,15
55,1681733912510,17/04/2023 12:18:32,1681741112510,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**Seeing somebody suffer doesn’t distress me.**,response,quantised,2,,,Q21_Affective_Responsiveness,2,object-61,10,6,17,15
56,1681733912511,17/04/2023 12:18:32,1681741112511,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,"**I like it when people do as I say, regardless of whether I’m right or wrong.**",response,value,Agree,,,Q24_Egocentricity,5,object-64,10,6,17,15
57,1681733912512,17/04/2023 12:18:32,1681741112512,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,"**I like it when people do as I say, regardless of whether I’m right or wrong.**",response,quantised,4,,,Q24_Egocentricity,5,object-64,10,6,17,15
58,1681733912513,17/04/2023 12:18:32,1681741112513,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,value,Strongly Disagree,,,Q26_Cognitive_Responsiveness ,7,object-66,10,6,17,15
59,1681733912514,17/04/2023 12:18:32,1681741112514,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,Page 4,kr77tx,4,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,quantised,1,,,Q26_Cognitive_Responsiveness ,7,object-66,10,6,17,15
60,1681733912516,17/04/2023 12:18:32,1681741112516,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,,,,Affective_Responsiveness ,response,score,10,,,,,,,,,
61,1681733912517,17/04/2023 12:18:32,1681741112517,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,,,,Cognitive_Responsiveness ,response,score,6,,,,,,,,,
62,1681733912518,17/04/2023 12:18:32,1681741112518,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,,,,Interpersonal_Manipulation,response,score,17,,,,,,,,,
63,1681733912520,17/04/2023 12:18:32,1681741112520,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,,,,Egocentricity,response,score,15,,,,,,,,,
64,1681733912521,17/04/2023 12:18:32,1681741112521,2,17/04/2023 16:18:32,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,,,,,,,END,,,,,,,,,
