Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,choice_1,choice_2,choice_3,choice_4,likert,Answer,image_label,practice
3,1681770626077,17/04/2023 22:30:26,1681770626159,1,17/04/2023 23:30:26,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1827,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,1,1,2,Screen 4,advancementZone,continue_button,76097.79999995232,,,,,0,1,0,,,,,,instructions,,,,,,,,
4,1681770978087,17/04/2023 22:36:18,1681770978381,1,17/04/2023 23:36:18,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1827,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,advancementZone,continue_button,242478.70000004768,,,,,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
5,1681770988457,17/04/2023 22:36:28,1681770988869,1,17/04/2023 23:36:28,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1827,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,2,1,2,Screen 5,Zone3,response_button_text,10425.699999928474,,,joyful,1,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
6,1681771011353,17/04/2023 22:36:51,1681771011768,1,17/04/2023 23:36:51,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1827,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,2,1,3,Screen 3,advancementZone,continue_button,22856.799999952316,,,,,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
7,1681771015472,17/04/2023 22:36:55,1681771015898,1,17/04/2023 23:36:55,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1827,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,2,1,4,Screen 2,Zone11,response_rating_scale_likert_active,4079.399999976158,,,7,1,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
8,1681771023030,17/04/2023 22:37:03,1681771023443,1,17/04/2023 23:37:03,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,4931.900000095367,,,,,0,1,0,,,,,,task_ready,,,,,,,,
9,1681771023470,17/04/2023 22:37:03,1681771023890,1,17/04/2023 23:37:03,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,25,1,1,Screen 2,fixation,fixation,466.86800000001676,,,,,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
10,1681771045139,17/04/2023 22:37:25,1681771045563,1,17/04/2023 23:37:25,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,25,1,2,Screen 1,Zone5,response_button_text,21598.599999904633,,,astonished,1,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
11,1681771045591,17/04/2023 22:37:25,1681771046012,1,17/04/2023 23:37:26,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,25,1,3,Screen 3,fixation,fixation,449.9560000000056,,,,,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
12,1681771049775,17/04/2023 22:37:29,1681771050188,1,17/04/2023 23:37:30,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,25,1,4,Screen 4,Zone9,response_rating_scale_likert_active,4072.600000023842,,,6,1,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
13,1681771050205,17/04/2023 22:37:30,1681771050625,1,17/04/2023 23:37:30,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,20,2,1,Screen 2,fixation,fixation,446.7509999999893,,,,,0,1,0,,,,1,1,trials,relieved,triumphant,animated,determined,"1,2,3,4,5,6,7,8,9",animated,pos_17.jpeg,0
14,1681771082299,17/04/2023 22:38:02,1681771082717,1,17/04/2023 23:38:02,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,20,2,2,Screen 1,Zone4,response_button_text,32032.600000023842,,,animated,1,1,0,0,,,,1,1,trials,relieved,triumphant,animated,determined,"1,2,3,4,5,6,7,8,9",animated,pos_17.jpeg,0
15,1681771082736,17/04/2023 22:38:02,1681771083155,1,17/04/2023 23:38:03,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,20,2,3,Screen 3,fixation,fixation,449.8159999999916,,,,,0,1,0,,,,1,1,trials,relieved,triumphant,animated,determined,"1,2,3,4,5,6,7,8,9",animated,pos_17.jpeg,0
16,1681771083758,17/04/2023 22:38:03,1681771084177,1,17/04/2023 23:38:04,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,20,2,4,Screen 4,Zone9,response_rating_scale_likert_active,931.7999999523163,,,6,1,0,1,0,,,,1,1,trials,relieved,triumphant,animated,determined,"1,2,3,4,5,6,7,8,9",animated,pos_17.jpeg,0
17,1681771084175,17/04/2023 22:38:04,1681771084603,1,17/04/2023 23:38:04,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,12,3,1,Screen 2,fixation,fixation,450.0239999999758,,,,,0,1,0,,,,1,1,trials,gratified,amused,energetic,touched,"1,2,3,4,5,6,7,8,9",amused,pos_09.jpeg,0
18,1681771125339,17/04/2023 22:38:45,1681771125759,1,17/04/2023 23:38:45,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,12,3,2,Screen 1,Zone2,response_button_text,41098.60000002384,,,gratified,1,0,1,0,,,,1,1,trials,gratified,amused,energetic,touched,"1,2,3,4,5,6,7,8,9",amused,pos_09.jpeg,0
19,1681771125761,17/04/2023 22:38:45,1681771126185,1,17/04/2023 23:38:46,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,12,3,3,Screen 3,fixation,fixation,446.3090000000084,,,,,0,1,0,,,,1,1,trials,gratified,amused,energetic,touched,"1,2,3,4,5,6,7,8,9",amused,pos_09.jpeg,0
20,1681771126732,17/04/2023 22:38:46,1681771127157,1,17/04/2023 23:38:47,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,12,3,4,Screen 4,Zone11,response_rating_scale_likert_active,904.6000000238419,,,7,1,0,1,0,,,,1,1,trials,gratified,amused,energetic,touched,"1,2,3,4,5,6,7,8,9",amused,pos_09.jpeg,0
21,1681771127159,17/04/2023 22:38:47,1681771127586,1,17/04/2023 23:38:47,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,15,4,1,Screen 2,fixation,fixation,449.2930000000051,,,,,0,1,0,,,,1,1,trials,joyful,satisfied,mesmerized,fascinated,"1,2,3,4,5,6,7,8,9",joyful,pos_12.jpeg,0
22,1681771139613,17/04/2023 22:38:59,1681771140039,1,17/04/2023 23:39:00,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,15,4,2,Screen 1,Zone2,response_button_text,12387.300000071526,,,joyful,1,1,0,0,,,,1,1,trials,joyful,satisfied,mesmerized,fascinated,"1,2,3,4,5,6,7,8,9",joyful,pos_12.jpeg,0
23,1681771140059,17/04/2023 22:39:00,1681771140486,1,17/04/2023 23:39:00,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,15,4,3,Screen 3,fixation,fixation,452.0890000000363,,,,,0,1,0,,,,1,1,trials,joyful,satisfied,mesmerized,fascinated,"1,2,3,4,5,6,7,8,9",joyful,pos_12.jpeg,0
24,1681771141190,17/04/2023 22:39:01,1681771141615,1,17/04/2023 23:39:01,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,15,4,4,Screen 4,Zone10,response_rating_scale_likert_active,1044.7999999523163,,,8,1,0,1,0,,,,1,1,trials,joyful,satisfied,mesmerized,fascinated,"1,2,3,4,5,6,7,8,9",joyful,pos_12.jpeg,0
25,1681771141630,17/04/2023 22:39:01,1681771142053,1,17/04/2023 23:39:02,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,11,5,1,Screen 2,fixation,fixation,449.84600000001956,,,,,0,1,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
26,1681771154719,17/04/2023 22:39:14,1681771155148,1,17/04/2023 23:39:15,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,11,5,2,Screen 1,Zone4,response_button_text,13011.199999928474,,,satisfied,1,1,0,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
27,1681771155162,17/04/2023 22:39:15,1681771155586,1,17/04/2023 23:39:15,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,11,5,3,Screen 3,fixation,fixation,449.3859999999986,,,,,0,1,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
28,1681771156441,17/04/2023 22:39:16,1681771156869,1,17/04/2023 23:39:16,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,11,5,4,Screen 4,Zone11,response_rating_scale_likert_active,1200.5,,,7,1,0,1,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
29,1681771157082,17/04/2023 22:39:17,1681771157299,1,17/04/2023 23:39:17,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,21,6,1,Screen 2,fixation,fixation,449.8530000000028,,,,,0,1,0,,,,1,1,trials,amused,interested,fascinated,excited,"1,2,3,4,5,6,7,8,9",excited,pos_18.jpeg,0
30,1681771180239,17/04/2023 22:39:40,1681771180674,1,17/04/2023 23:39:40,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,21,6,2,Screen 1,Zone4,response_button_text,23322.300000071526,,,fascinated,1,0,1,0,,,,1,1,trials,amused,interested,fascinated,excited,"1,2,3,4,5,6,7,8,9",excited,pos_18.jpeg,0
31,1681771180683,17/04/2023 22:39:40,1681771181113,1,17/04/2023 23:39:41,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,21,6,3,Screen 3,fixation,fixation,454.66399999998976,,,,,0,1,0,,,,1,1,trials,amused,interested,fascinated,excited,"1,2,3,4,5,6,7,8,9",excited,pos_18.jpeg,0
32,1681771181300,17/04/2023 22:39:41,1681771181726,1,17/04/2023 23:39:41,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,21,6,4,Screen 4,Zone11,response_rating_scale_likert_active,536.5,,,7,1,0,1,0,,,,1,1,trials,amused,interested,fascinated,excited,"1,2,3,4,5,6,7,8,9",excited,pos_18.jpeg,0
33,1681771181734,17/04/2023 22:39:41,1681771182163,1,17/04/2023 23:39:42,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,32,7,1,Screen 2,fixation,fixation,450.2740000000922,,,,,0,1,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
34,1681771209476,17/04/2023 22:40:09,1681771209890,1,17/04/2023 23:40:09,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,32,7,2,Screen 1,Zone2,response_button_text,27669.899999976158,,,unwilling,1,0,1,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
35,1681771209907,17/04/2023 22:40:09,1681771210324,1,17/04/2023 23:40:10,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,32,7,3,Screen 3,fixation,fixation,444.7060000000056,,,,,0,1,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
36,1681771210895,17/04/2023 22:40:10,1681771211312,1,17/04/2023 23:40:11,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,32,7,4,Screen 4,Zone11,response_rating_scale_likert_active,905,,,7,1,0,1,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
37,1681771211318,17/04/2023 22:40:11,1681771211742,1,17/04/2023 23:40:11,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,37,8,1,Screen 2,fixation,fixation,449.7739999999758,,,,,0,1,0,,,,1,1,trials,reluctant,fearful,despaired,surprised,"1,2,3,4,5,6,7,8,9",fearful,neg_14.jpeg,0
38,1681771218130,17/04/2023 22:40:18,1681771218550,1,17/04/2023 23:40:18,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,37,8,2,Screen 1,Zone3,response_button_text,6741.400000095367,,,fearful,1,1,0,0,,,,1,1,trials,reluctant,fearful,despaired,surprised,"1,2,3,4,5,6,7,8,9",fearful,neg_14.jpeg,0
39,1681771218560,17/04/2023 22:40:18,1681771218988,1,17/04/2023 23:40:18,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,37,8,3,Screen 3,fixation,fixation,449.90200000000186,,,,,0,1,0,,,,1,1,trials,reluctant,fearful,despaired,surprised,"1,2,3,4,5,6,7,8,9",fearful,neg_14.jpeg,0
40,1681771220011,17/04/2023 22:40:20,1681771220440,1,17/04/2023 23:40:20,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,37,8,4,Screen 4,Zone11,response_rating_scale_likert_active,1371,,,7,1,0,1,0,,,,1,1,trials,reluctant,fearful,despaired,surprised,"1,2,3,4,5,6,7,8,9",fearful,neg_14.jpeg,0
41,1681771220452,17/04/2023 22:40:20,1681771220874,1,17/04/2023 23:40:20,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,29,9,1,Screen 2,fixation,fixation,449.89100000006147,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
42,1681771225832,17/04/2023 22:40:25,1681771226251,1,17/04/2023 23:40:26,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,29,9,2,Screen 1,Zone5,response_button_text,5301.100000023842,,,hopeless,1,1,0,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
43,1681771226258,17/04/2023 22:40:26,1681771226688,1,17/04/2023 23:40:26,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,29,9,3,Screen 3,fixation,fixation,449.8950000000186,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
44,1681771227806,17/04/2023 22:40:27,1681771228229,1,17/04/2023 23:40:28,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,29,9,4,Screen 4,Zone11,response_rating_scale_likert_active,1458.6000000238419,,,7,1,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
45,1681771228236,17/04/2023 22:40:28,1681771228673,1,17/04/2023 23:40:28,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,5,10,1,Screen 2,fixation,fixation,449.9000000000233,,,,,0,1,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
46,1681771236870,17/04/2023 22:40:36,1681771237292,1,17/04/2023 23:40:37,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,5,10,2,Screen 1,Zone3,response_button_text,8553.5,,,grateful,1,1,0,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
47,1681771237301,17/04/2023 22:40:37,1681771237731,1,17/04/2023 23:40:37,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,5,10,3,Screen 3,fixation,fixation,446.44999999995343,,,,,0,1,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
48,1681771238335,17/04/2023 22:40:38,1681771238743,1,17/04/2023 23:40:38,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,5,10,4,Screen 4,Zone11,response_rating_scale_likert_active,933.5999999046326,,,7,1,0,1,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
49,1681771238749,17/04/2023 22:40:38,1681771239182,1,17/04/2023 23:40:39,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,16,11,1,Screen 2,fixation,fixation,449.92399999999907,,,,,0,1,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
50,1681771300193,17/04/2023 22:41:40,1681771300599,1,17/04/2023 23:41:40,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,16,11,2,Screen 1,Zone4,response_button_text,61349.5,,,adoring,1,1,0,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
51,1681771300605,17/04/2023 22:41:40,1681771301036,1,17/04/2023 23:41:41,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,16,11,3,Screen 3,fixation,fixation,450.02700000000186,,,,,0,1,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
52,1681771301722,17/04/2023 22:41:41,1681771302145,1,17/04/2023 23:41:42,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,16,11,4,Screen 4,Zone8,response_rating_scale_likert_active,1033.7000000476837,,,5,1,0,1,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
53,1681771302155,17/04/2023 22:41:42,1681771302587,1,17/04/2023 23:41:42,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,34,12,1,Screen 2,fixation,fixation,450.02599999995437,,,,,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
54,1681771330091,17/04/2023 22:42:10,1681771330483,1,17/04/2023 23:42:10,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,34,12,2,Screen 1,Zone5,response_button_text,27826.699999928474,,,disappointed,1,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
55,1681771330507,17/04/2023 22:42:10,1681771330915,1,17/04/2023 23:42:10,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,34,12,3,Screen 3,fixation,fixation,449.9739999999292,,,,,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
56,1681771331295,17/04/2023 22:42:11,1681771331711,1,17/04/2023 23:42:11,121969,5,task-cf1c,,28927111,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,879x424,980x388,,MET,59,BA,BA,Spreadsheet1,Spreadsheet1,34,12,4,Screen 4,Zone4,response_rating_scale_likert_active,707.2999999523163,,,2,1,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
