Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: perspective_taking,Store: emotion_contagion,Store: online_simulation,Store: peripheral_responsivity,Store: proximal_responsivity,Store: CE,Store: AE
54,1678358886363,09/03/2023 10:48:06,1678358886363,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**It worries me when others are worrying and panicky.**,response,quantised,3,,,Q14_AE_Emotion_Contagion,5,object-35,24,12,25,11,10,49,33
55,1678358886364,09/03/2023 10:48:06,1678358886364,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,value,Agree,,,Q13_AE_Emotion_Contagion,4,object-33,24,12,25,11,10,49,33
56,1678358886364,09/03/2023 10:48:06,1678358886364,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,quantised,3,,,Q13_AE_Emotion_Contagion,4,object-33,24,12,25,11,10,49,33
57,1678358886365,09/03/2023 10:48:06,1678358886365,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am good at predicting how someone will feel.**,response,value,Disagree,,,Q19_CE_Perpective_Taking,10,object-45,24,12,25,11,10,49,33
58,1678358886366,09/03/2023 10:48:06,1678358886366,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am good at predicting how someone will feel.**,response,quantised,2,,,Q19_CE_Perpective_Taking,10,object-45,24,12,25,11,10,49,33
59,1678358886367,09/03/2023 10:48:06,1678358886367,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,value,Agree,,,Q20_CE_Perpective_Taking,11,object-70,24,12,25,11,10,49,33
60,1678358886367,09/03/2023 10:48:06,1678358886367,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,quantised,3,,,Q20_CE_Perpective_Taking,11,object-70,24,12,25,11,10,49,33
61,1678358886368,09/03/2023 10:48:06,1678358886368,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**It is hard for me to see why some things upset people so much.**,response,value,Agree,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,24,12,25,11,10,49,33
62,1678358886369,09/03/2023 10:48:06,1678358886369,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**It is hard for me to see why some things upset people so much.**,response,quantised,3,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,24,12,25,11,10,49,33
63,1678358886369,09/03/2023 10:48:06,1678358886369,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I can pick up quickly if someone says one thing but means another.**,response,value,Disagree,,,Q16_CE_Perpective_Taking,7,object-39,24,12,25,11,10,49,33
64,1678358886370,09/03/2023 10:48:06,1678358886370,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I can pick up quickly if someone says one thing but means another.**,response,quantised,2,,,Q16_CE_Perpective_Taking,7,object-39,24,12,25,11,10,49,33
65,1678358886371,09/03/2023 10:48:06,1678358886371,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,,,,perspective_taking,response,score,24,,,,,,,,,,,,
66,1678358886371,09/03/2023 10:48:06,1678358886371,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,,,,emotion_contagion,response,score,12,,,,,,,,,,,,
67,1678358886372,09/03/2023 10:48:06,1678358886372,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,,,,online_simulation,response,score,25,,,,,,,,,,,,
68,1678358886373,09/03/2023 10:48:06,1678358886373,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,,,,peripheral_responsivity,response,score,11,,,,,,,,,,,,
69,1678358886373,09/03/2023 10:48:06,1678358886373,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,,,,proximal_responsivity,response,score,10,,,,,,,,,,,,
70,1678358886374,09/03/2023 10:48:06,1678358886374,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,,,,CE,response,score,49,,,,,,,,,,,,
71,1678358886375,09/03/2023 10:48:06,1678358886375,0,09/03/2023 10:48:06,121969,4,questionnaire-tx5o,,27969839,9508,8307470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1440x789,,QCAE,6,AB,BA,,,,AE,response,score,33,,,,,,,,,,,,
1,1678360111567,09/03/2023 11:08:31,1678360111567,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**I try to look at everybody’s side of a disagreement before I make a decision.**,response,value,Agree,,,Q3_CE_Online_Simulation,3,object-11,0,6,16,3,2,16,11
2,1678360111568,09/03/2023 11:08:31,1678360111568,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**I try to look at everybody’s side of a disagreement before I make a decision.**,response,quantised,3,,,Q3_CE_Online_Simulation,3,object-11,0,6,16,3,2,16,11
3,1678360111569,09/03/2023 11:08:31,1678360111569,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**I often get emotionally involved with my friends’ problems.**,response,value,Disagree,,,Q7_AE_Proximal_Responsivity,8,object-21,0,6,16,3,2,16,11
4,1678360111569,09/03/2023 11:08:31,1678360111569,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**I often get emotionally involved with my friends’ problems.**,response,quantised,2,,,Q7_AE_Proximal_Responsivity,8,object-21,0,6,16,3,2,16,11
5,1678360111569,09/03/2023 11:08:31,1678360111569,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**I sometimes find it difficult to see things from the “other guy’s” point of view.**,response,value,Disagree,,,Q1_CE_Online_Simulation_R,1,object-5,0,6,16,3,2,16,11
6,1678360111570,09/03/2023 11:08:31,1678360111570,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**I sometimes find it difficult to see things from the “other guy’s” point of view.**,response,quantised,2,,,Q1_CE_Online_Simulation_R,1,object-5,0,6,16,3,2,16,11
7,1678360111570,09/03/2023 11:08:31,1678360111570,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,"**I am usually objective when I watch a film or play, and I don’t often get completely caught up in it.**",response,value,Disagree,,,Q2_AE_Peripheral_Responsivity_R,2,object-6,0,6,16,3,2,16,11
8,1678360111571,09/03/2023 11:08:31,1678360111571,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,"**I am usually objective when I watch a film or play, and I don’t often get completely caught up in it.**",response,quantised,2,,,Q2_AE_Peripheral_Responsivity_R,2,object-6,0,6,16,3,2,16,11
9,1678360111572,09/03/2023 11:08:31,1678360111572,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**I am inclined to get nervous when others around me seem to be nervous.**,response,value,Agree,,,Q8_AE_Emotion_Contagion,9,object-23,0,6,16,3,2,16,11
10,1678360111572,09/03/2023 11:08:31,1678360111572,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**I am inclined to get nervous when others around me seem to be nervous.**,response,quantised,3,,,Q8_AE_Emotion_Contagion,9,object-23,0,6,16,3,2,16,11
11,1678360111573,09/03/2023 11:08:31,1678360111573,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Agree,,,Q0_Attention_Check,6,object-16,0,6,16,3,2,16,11
12,1678360111573,09/03/2023 11:08:31,1678360111573,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,4,,,Q0_Attention_Check,6,object-16,0,6,16,3,2,16,11
13,1678360111574,09/03/2023 11:08:31,1678360111574,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**I sometimes try to understand my friends better by imagining how things look from their perspective.**,response,value,Strongly Agree,,,Q4_CE_Online_Simulation,4,object-12,0,6,16,3,2,16,11
14,1678360111575,09/03/2023 11:08:31,1678360111575,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**I sometimes try to understand my friends better by imagining how things look from their perspective.**,response,quantised,4,,,Q4_CE_Online_Simulation,4,object-12,0,6,16,3,2,16,11
15,1678360111575,09/03/2023 11:08:31,1678360111575,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,"**Before criticizing somebody, I try to imagine how I would feel if I was in their place.**",response,value,Agree,,,Q6_CE_Online_Simulation,7,object-19,0,6,16,3,2,16,11
16,1678360111576,09/03/2023 11:08:31,1678360111576,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,"**Before criticizing somebody, I try to imagine how I would feel if I was in their place.**",response,quantised,3,,,Q6_CE_Online_Simulation,7,object-19,0,6,16,3,2,16,11
17,1678360111577,09/03/2023 11:08:31,1678360111577,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**People I am with have a strong influence on my mood.**,response,value,Agree,,,Q9_AE_Emotion_Contagion,10,object-25,0,6,16,3,2,16,11
18,1678360111577,09/03/2023 11:08:31,1678360111577,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,**People I am with have a strong influence on my mood.**,response,quantised,3,,,Q9_AE_Emotion_Contagion,10,object-25,0,6,16,3,2,16,11
19,1678360111578,09/03/2023 11:08:31,1678360111578,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,"**When I am upset at someone, I usually try to “put myself in his shoes” for a while.**",response,value,Agree,,,Q5_CE_Online_Simulation,5,object-14,0,6,16,3,2,16,11
20,1678360111578,09/03/2023 11:08:31,1678360111578,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 2,7jwaw8,2,"**When I am upset at someone, I usually try to “put myself in his shoes” for a while.**",response,quantised,3,,,Q5_CE_Online_Simulation,5,object-14,0,6,16,3,2,16,11
21,1678360111579,09/03/2023 11:08:31,1678360111579,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**It affects me very much when one of my friends seems upset.**,response,value,Agree,,,Q10_AE_Proximal_Responsivity,1,object-27,15,11,20,9,7,35,27
22,1678360111580,09/03/2023 11:08:31,1678360111580,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**It affects me very much when one of my friends seems upset.**,response,quantised,3,,,Q10_AE_Proximal_Responsivity,1,object-27,15,11,20,9,7,35,27
23,1678360111580,09/03/2023 11:08:31,1678360111580,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**It is hard for me to see why some things upset people so much.**,response,value,Disagree,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,15,11,20,9,7,35,27
24,1678360111581,09/03/2023 11:08:31,1678360111581,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**It is hard for me to see why some things upset people so much.**,response,quantised,2,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,15,11,20,9,7,35,27
25,1678360111582,09/03/2023 11:08:31,1678360111582,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,value,Strongly Agree,,,Q20_CE_Perpective_Taking,11,object-70,15,11,20,9,7,35,27
26,1678360111583,09/03/2023 11:08:31,1678360111583,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,quantised,4,,,Q20_CE_Perpective_Taking,11,object-70,15,11,20,9,7,35,27
27,1678360111584,09/03/2023 11:08:31,1678360111584,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,"**I often get deeply involved with the feelings of a character in a film, play, or novel.**",response,value,Agree,,,Q11_AE_Peripheral_Responsivity,2,object-29,15,11,20,9,7,35,27
28,1678360111585,09/03/2023 11:08:31,1678360111585,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,"**I often get deeply involved with the feelings of a character in a film, play, or novel.**",response,quantised,3,,,Q11_AE_Peripheral_Responsivity,2,object-29,15,11,20,9,7,35,27
29,1678360111585,09/03/2023 11:08:31,1678360111585,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**I can pick up quickly if someone says one thing but means another.**,response,value,Strongly Agree,,,Q16_CE_Perpective_Taking,7,object-39,15,11,20,9,7,35,27
30,1678360111586,09/03/2023 11:08:31,1678360111586,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**I can pick up quickly if someone says one thing but means another.**,response,quantised,4,,,Q16_CE_Perpective_Taking,7,object-39,15,11,20,9,7,35,27
31,1678360111587,09/03/2023 11:08:31,1678360111587,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**I am good at predicting how someone will feel.**,response,value,Agree,,,Q19_CE_Perpective_Taking,10,object-45,15,11,20,9,7,35,27
32,1678360111588,09/03/2023 11:08:31,1678360111588,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**I am good at predicting how someone will feel.**,response,quantised,3,,,Q19_CE_Perpective_Taking,10,object-45,15,11,20,9,7,35,27
33,1678360111589,09/03/2023 11:08:31,1678360111589,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**I find it easy to put myself in somebody else’s shoes.**,response,value,Strongly Agree,,,Q18_CE_Online_Simulation,9,object-43,15,11,20,9,7,35,27
34,1678360111590,09/03/2023 11:08:31,1678360111590,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**I find it easy to put myself in somebody else’s shoes.**,response,quantised,4,,,Q18_CE_Online_Simulation,9,object-43,15,11,20,9,7,35,27
35,1678360111590,09/03/2023 11:08:31,1678360111590,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,value,Disagree,,,Q13_AE_Emotion_Contagion,4,object-33,15,11,20,9,7,35,27
36,1678360111591,09/03/2023 11:08:31,1678360111591,0,09/03/2023 11:08:31,121969,4,questionnaire-tx5o,,27970805,9747,8307708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,QCAE,6,BA,AB,Page 3,4ai8ku,3,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,quantised,2,,,Q13_AE_Emotion_Contagion,4,object-33,15,11,20,9,7,35,27
